index,coffeeName,rating,rating_count,url,24_hours,lon,lan
62,استراحة الهملة الخاصة,4.0,14,https://www.google.com/maps/place/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D9%87%D9%85%D9%84%D8%A9+%D8%A7%D9%84%D8%AE%D8%A7%D8%B5%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2e55b175daf0ab:0xe6897f42404f8817!8m2!3d24.8720727!4d46.8423781!16s%2Fg%2F11fjmt7ljz!19sChIJq_DadbFVLj4RF4hPQEJ_ieY?authuser=0&hl=en&rclk=1,False,46.8423781,24.8720727
63,SAHEEL Cafe,4.5,990,https://www.google.com/maps/place/SAHEEL+Cafe/data=!4m7!3m6!1s0x3e2f114d57976581:0xc60b08a2b83e78c7!8m2!3d24.543597!4d46.6646842!16s%2Fg%2F11m28c6hhf!19sChIJgWWXV00RLz4Rx3g-uKIIC8Y?authuser=0&hl=en&rclk=1,False,46.6646842,24.543597
64,دقريز كافيه| قهوة مختصة| Degrees cafe,4.3,311,https://www.google.com/maps/place/%D8%AF%D9%82%D8%B1%D9%8A%D8%B2+%D9%83%D8%A7%D9%81%D9%8A%D9%87%7C+%D9%82%D9%87%D9%88%D8%A9+%D9%85%D8%AE%D8%AA%D8%B5%D8%A9%7C+Degrees+cafe%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3acc62b3e8b:0x8367b3746437a48c!8m2!3d24.7744952!4d46.6561545!16s%2Fg%2F11qqml4h0c!19sChIJiz4rxqzjLj4RjKQ3ZHSzZ4M?authuser=0&hl=en&rclk=1,True,46.6561545,24.7744952
65,Toqa Coffee,3.5,1627,https://www.google.com/maps/place/Toqa+Coffee/data=!4m7!3m6!1s0x3e2f03d0fa33fc11:0xa13ff20f8c15a923!8m2!3d24.7063474!4d46.7074512!16s%2Fg%2F11jtv6v552!19sChIJEfwz-tADLz4RI6kVjA_yP6E?authuser=0&hl=en&rclk=1,False,46.7074512,24.7063474
66,عنوان القهوة,4.1,20,https://www.google.com/maps/place/%D8%B9%D9%86%D9%88%D8%A7%D9%86+%D8%A7%D9%84%D9%82%D9%87%D9%88%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2effc8efda9ad1:0x42f8541d5935107b!8m2!3d24.8195059!4d46.7877339!16s%2Fg%2F11sf9xrndp!19sChIJ0Zra78j_Lj4RexA1WR1U-EI?authuser=0&hl=en&rclk=1,False,46.7877339,24.8195059
67,شوكو سويس كافيه,3.4,5,https://www.google.com/maps/place/%D8%B4%D9%88%D9%83%D9%88+%D8%B3%D9%88%D9%8A%D8%B3+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f03ec9e7c74f9:0xe7e13660f5ead4a0!8m2!3d24.6702486!4d46.6757715!16s%2Fg%2F11gyxhrwxy!19sChIJ-XR8nuwDLz4RoNTq9WA24ec?authuser=0&hl=en&rclk=1,True,46.6757715,24.6702486
68,Key,3.6,1206,https://www.google.com/maps/place/Key/data=!4m7!3m6!1s0x3e2ee38c0a67941d:0xdecbd3ac8843e3eb!8m2!3d24.7420069!4d46.6197712!16s%2Fg%2F11nh3tpj6k!19sChIJHZRnCozjLj4R6-NDiKzTy94?authuser=0&hl=en&rclk=1,True,46.6197712,24.7420069
69,قهوة عمل Business Coffee قهوة مختصة,4.1,164,https://www.google.com/maps/place/%D9%82%D9%87%D9%88%D8%A9+%D8%B9%D9%85%D9%84+Business+Coffee+%D9%82%D9%87%D9%88%D8%A9+%D9%85%D8%AE%D8%AA%D8%B5%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f03362aee5d55:0xe564d927993aa0d6!8m2!3d24.72434!4d46.6754418!16s%2Fg%2F11h5w4fnyc!19sChIJVV3uKjYDLz4R1qA6mSfZZOU?authuser=0&hl=en&rclk=1,True,46.6754418,24.72434
70,Coffee Roasters,4.7,6,https://www.google.com/maps/place/Coffee+Roasters/data=!4m7!3m6!1s0x3e2f05a6fc441905:0x7050f91071f3634e!8m2!3d24.6308337!4d46.7117965!16s%2Fg%2F11rkj2l_zq!19sChIJBRlE_KYFLz4RTmPzcRD5UHA?authuser=0&hl=en&rclk=1,False,46.7117965,24.6308337
71,Wolf diamond lounge,3.3,41,https://www.google.com/maps/place/Wolf+diamond+lounge/data=!4m7!3m6!1s0x3e2ee5397243d737:0xe0063945a3d6aa88!8m2!3d24.854462!4d46.648112!16s%2Fg%2F11jsztxssd!19sChIJN9dDcjnlLj4RiKrWo0U5BuA?authuser=0&hl=en&rclk=1,True,46.648112,24.854462
72,كافيه ستار سكاي Starskycoffee,5.0,1,https://www.google.com/maps/place/%D9%83%D8%A7%D9%81%D9%8A%D9%87+%D8%B3%D8%AA%D8%A7%D8%B1+%D8%B3%D9%83%D8%A7%D9%8A+Starskycoffee%E2%80%AD/data=!4m7!3m6!1s0x3e2f19f1b7f522bf:0x5f3bede8d5e54220!8m2!3d24.5538223!4d46.5579937!16s%2Fg%2F11t40ymx56!19sChIJvyL1t_EZLz4RIELl1ejtO18?authuser=0&hl=en&rclk=1,True,46.5579937,24.5538223
73,Veto Cafe فيتو كافيه,4.1,73,https://www.google.com/maps/place/Veto+Cafe+%D9%81%D9%8A%D8%AA%D9%88+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f0197ca0e3021:0x90fbe1b67976dbe6!8m2!3d24.7440533!4d46.8102141!16s%2Fg%2F11hyzz2n6w!19sChIJITAOypcBLz4R5tt2ebbh-5A?authuser=0&hl=en&rclk=1,False,46.8102141,24.7440533
74,قهوه وثلاث تمرات,4.7,21,https://www.google.com/maps/place/%D9%82%D9%87%D9%88%D9%87+%D9%88%D8%AB%D9%84%D8%A7%D8%AB+%D8%AA%D9%85%D8%B1%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e2efdf83ceee0f3:0x7a1695bf80360349!8m2!3d24.7593595!4d46.7053001!16s%2Fg%2F11j3s224d_!19sChIJ8-DuPPj9Lj4RSQM2gL-VFno?authuser=0&hl=en&rclk=1,False,46.7053001,24.7593595
75,CHOLLA COFFEE,4.2,279,https://www.google.com/maps/place/CHOLLA+COFFEE/data=!4m7!3m6!1s0x3e2ee592a0be3d49:0x3fa5df75a3412253!8m2!3d24.8085273!4d46.6274717!16s%2Fg%2F11s4338cd4!19sChIJST2-oJLlLj4RUyJBo3XfpT8?authuser=0&hl=en&rclk=1,False,46.6274717,24.8085273
76,Bamboo Coffee,3.8,174,https://www.google.com/maps/place/Bamboo+Coffee/data=!4m7!3m6!1s0x3e2f09eb737cc447:0x2034cdd12f0274fa!8m2!3d24.6012061!4d46.7625973!16s%2Fg%2F11fm_2qtsq!19sChIJR8R8c-sJLz4R-nQCL9HNNCA?authuser=0&hl=en&rclk=1,False,46.7625973,24.6012061
77,DUNKIN’ DONUTS,3.9,62,https://www.google.com/maps/place/DUNKIN%E2%80%99+DONUTS/data=!4m7!3m6!1s0x3e2f1d8006575ce5:0xf50c12c9fd1e2615!8m2!3d24.7248131!4d46.6580497!16s%2Fg%2F11p0rk_fz8!19sChIJ5VxXBoAdLz4RFSYe_ckSDPU?authuser=0&hl=en&rclk=1,False,46.6580497,24.7248131
78,مقهاة,4.0,409,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D8%A7%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f101962932289:0x2e473ee197ff1c64!8m2!3d24.5736012!4d46.6640428!16s%2Fg%2F11by_zdx1h!19sChIJiSKTYhkQLz4RZBz_l-E-Ry4?authuser=0&hl=en&rclk=1,False,46.6640428,24.5736012
79,شاهي حبق,4.5,10,https://www.google.com/maps/place/%D8%B4%D8%A7%D9%87%D9%8A+%D8%AD%D8%A8%D9%82%E2%80%AD/data=!4m7!3m6!1s0x3e2f192bd5dcca31:0xc4c13af6d7b44345!8m2!3d24.587005!4d46.5429183!16s%2Fg%2F11s8rnrmtr!19sChIJMcrc1SsZLz4RRUO01_Y6wcQ?authuser=0&hl=en&rclk=1,False,46.5429183,24.587005
80,Kyan,4.1,100,https://www.google.com/maps/place/Kyan/data=!4m7!3m6!1s0x3e2fa9b724e03233:0x9a4b2034c3de877d!8m2!3d24.7040625!4d46.8349375!16s%2Fg%2F11q3vlylph!19sChIJMzLgJLepLz4RfYfewzQgS5o?authuser=0&hl=en&rclk=1,True,46.8349375,24.7040625
81,ستارك لاونج,4.8,20,https://www.google.com/maps/place/%D8%B3%D8%AA%D8%A7%D8%B1%D9%83+%D9%84%D8%A7%D9%88%D9%86%D8%AC%E2%80%AD/data=!4m7!3m6!1s0x3e2ee7daaf191743:0x3f51f6d145547eb3!8m2!3d24.8502621!4d46.574783!16s%2Fg%2F11rw7fycyq!19sChIJQxcZr9rnLj4Rs35URdH2UT8?authuser=0&hl=en&rclk=1,False,46.574783,24.8502621
82,روشن كافيه | Roshen Speciality Coffee,4.3,423,https://www.google.com/maps/place/%D8%B1%D9%88%D8%B4%D9%86+%D9%83%D8%A7%D9%81%D9%8A%D9%87+%7C+Roshen+Speciality+Coffee%E2%80%AD/data=!4m7!3m6!1s0x3e2efd0800ae4d13:0xa8a5847be835aeaf!8m2!3d24.752917!4d46.6744953!16s%2Fg%2F11q361qy9y!19sChIJE02uAAj9Lj4Rr6416HuEpag?authuser=0&hl=en&rclk=1,False,46.6744953,24.752917
83,IV speciality cafe,4.3,1453,https://www.google.com/maps/place/IV+speciality+cafe/data=!4m7!3m6!1s0x3e2f07f0258707a9:0x2ba6cbcdc616d4e7!8m2!3d24.6830634!4d46.7871639!16s%2Fg%2F11fmmd75tq!19sChIJqQeHJfAHLz4R59QWxs3Lpis?authuser=0&hl=en&rclk=1,False,46.7871639,24.6830634
84,OBA ALI MAWJOOD,5.0,1,https://www.google.com/maps/place/OBA+ALI+MAWJOOD/data=!4m7!3m6!1s0x3e2f036e7437a1c1:0xacee3b31edd0e162!8m2!3d24.7053651!4d46.7438947!16s%2Fg%2F11sdq02599!19sChIJwaE3dG4DLz4RYuHQ7TE77qw?authuser=0&hl=en&rclk=1,False,46.7438947,24.7053651
85,LevelUp,4.1,205,https://www.google.com/maps/place/LevelUp/data=!4m7!3m6!1s0x3e2f014f3d05a013:0x9caacb37772e6fab!8m2!3d24.7663909!4d46.7543001!16s%2Fg%2F11s4y0s161!19sChIJE6AFPU8BLz4Rq28udzfLqpw?authuser=0&hl=en&rclk=1,False,46.7543001,24.7663909
86,شاهي ام حمد,5.0,15,https://www.google.com/maps/place/%D8%B4%D8%A7%D9%87%D9%8A+%D8%A7%D9%85+%D8%AD%D9%85%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x3e2eff259e1df199:0xf3793e09052402d!8m2!3d24.7937539!4d46.7940602!16s%2Fg%2F11rlpsplr6!19sChIJmfEdniX_Lj4RLUBSkOCTNw8?authuser=0&hl=en&rclk=1,False,46.7940602,24.7937539
87,ديوانية نادر الكيف,4.2,24,https://www.google.com/maps/place/%D8%AF%D9%8A%D9%88%D8%A7%D9%86%D9%8A%D8%A9+%D9%86%D8%A7%D8%AF%D8%B1+%D8%A7%D9%84%D9%83%D9%8A%D9%81%E2%80%AD/data=!4m7!3m6!1s0x3e2e55ff1ee45f23:0xfdbfa6e7a80430f6!8m2!3d24.8568016!4d46.8333872!16s%2Fg%2F11t1hgdmkt!19sChIJI1_kHv9VLj4R9jAEqOemv_0?authuser=0&hl=en&rclk=1,True,46.8333872,24.8568016
88,McCafe,3.7,3,https://www.google.com/maps/place/McCafe/data=!4m7!3m6!1s0x3e2ee3a5d2a017fd:0x79b0e0727fa0f790!8m2!3d24.7752372!4d46.6177508!16s%2Fg%2F11t80h26wn!19sChIJ_Reg0qXjLj4RkPegf3LgsHk?authuser=0&hl=en&rclk=1,False,46.6177508,24.7752372
89,قطرة مختصة,4.3,23,https://www.google.com/maps/place/%D9%82%D8%B7%D8%B1%D8%A9+%D9%85%D8%AE%D8%AA%D8%B5%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f1fc326511209:0xcd9bc4a4d96b0ad6!8m2!3d24.653327!4d46.5786306!16s%2Fg%2F11jzsprm3f!19sChIJCRJRJsMfLz4R1gpr2aTEm80?authuser=0&hl=en&rclk=1,False,46.5786306,24.653327
90,Segafredo Zanetti Espresso,5.0,1,https://www.google.com/maps/place/Segafredo+Zanetti+Espresso/data=!4m7!3m6!1s0x3e2f072c6e0060e9:0xe9843c33cff28072!8m2!3d24.686147!4d46.7751188!16s%2Fg%2F11h_vd79k_!19sChIJ6WAAbiwHLz4RcoDyzzM8hOk?authuser=0&hl=en&rclk=1,False,46.7751188,24.686147
91,كنفندي,3.4,9,https://www.google.com/maps/place/%D9%83%D9%86%D9%81%D9%86%D8%AF%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2efd95902a497f:0x60d14beea75f81d1!8m2!3d24.783466!4d46.7302549!16s%2Fg%2F11n_zhkq8m!19sChIJf0kqkJX9Lj4R0YFfp-5L0WA?authuser=0&hl=en&rclk=1,False,46.7302549,24.783466
92,وكف سمة - WACAFE Sima,4.2,20,https://www.google.com/maps/place/%D9%88%D9%83%D9%81+%D8%B3%D9%85%D8%A9+-+WACAFE+Sima%E2%80%AD/data=!4m7!3m6!1s0x3e2f1dd6bd6078f5:0x6e05715fee7e7f3b!8m2!3d24.6879375!4d46.6648125!16s%2Fg%2F11trp5j_yr!19sChIJ9XhgvdYdLz4RO39-7l9xBW4?authuser=0&hl=en&rclk=1,False,46.6648125,24.6879375
93,Coffee Line خط القهوة,3.5,163,https://www.google.com/maps/place/Coffee+Line+%D8%AE%D8%B7+%D8%A7%D9%84%D9%82%D9%87%D9%88%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f101a2cac1a23:0x592561c7213abc81!8m2!3d24.5736378!4d46.6631747!16s%2Fg%2F11cn5ntz7y!19sChIJIxqsLBoQLz4Rgbw6IcdhJVk?authuser=0&hl=en&rclk=1,False,46.6631747,24.5736378
94,مقهى المدرب,4.1,9,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3e2f05fd5f517b95:0xdb68b6f421985b90!8m2!3d24.6074519!4d46.7038888!16s%2Fg%2F11rsdx1sg0!19sChIJlXtRX_0FLz4RkFuYIfS2aNs?authuser=0&hl=en&rclk=1,False,46.7038888,24.6074519
95,N5 Caffe Head Office,5.0,2,https://www.google.com/maps/place/N5+Caffe+Head+Office/data=!4m7!3m6!1s0x3e2f05836964c417:0x99cf1919b88fe2ec!8m2!3d24.6657276!4d46.6999608!16s%2Fg%2F11t7z8ryk8!19sChIJF8RkaYMFLz4R7OKPuBkZz5k?authuser=0&hl=en&rclk=1,False,46.6999608,24.6657276
96,Ghwan Cafe,3.9,336,https://www.google.com/maps/place/Ghwan+Cafe/data=!4m7!3m6!1s0x3e2f00cbcae31595:0x6ed013f35bb26cfa!8m2!3d24.7176949!4d46.8033848!16s%2Fg%2F11c60d_22g!19sChIJlRXjyssALz4R-myyW_MT0G4?authuser=0&hl=en&rclk=1,False,46.8033848,24.7176949
97,MANJANOON,3.9,22,https://www.google.com/maps/place/MANJANOON/data=!4m7!3m6!1s0x3e2f026d64f4ff1f:0x85da55039ad730b3!8m2!3d24.7530244!4d46.7268373!16s%2Fg%2F11f53h4wyx!19sChIJH__0ZG0CLz4RszDXmgNV2oU?authuser=0&hl=en&rclk=1,False,46.7268373,24.7530244
98,ماما بنز كافيه | MammaBunz Cafe,4.0,658,https://www.google.com/maps/place/%D9%85%D8%A7%D9%85%D8%A7+%D8%A8%D9%86%D8%B2+%D9%83%D8%A7%D9%81%D9%8A%D9%87+%7C+MammaBunz+Cafe%E2%80%8F%E2%80%AD/data=!4m7!3m6!1s0x3e2f105df0b04069:0xb849a7e787344407!8m2!3d24.5584375!4d46.6375625!16s%2Fg%2F11bbrllmkh!19sChIJaUCw8F0QLz4RB0Q0h-enSbg?authuser=0&hl=en&rclk=1,False,46.6375625,24.5584375
99,مقهى صكه CAFE DACA,5.0,2,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D8%B5%D9%83%D9%87+CAFE+DACA%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f59d3f34ff1:0x9e44ff39749c1a5b!8m2!3d24.654084!4d46.5748714!16s%2Fg%2F11k4xb3cx6!19sChIJ8U_z01kfLz4RWxqcdDn_RJ4?authuser=0&hl=en&rclk=1,False,46.5748714,24.654084
100,Dunkin' Donuts (دانكن دونات),3.5,139,https://www.google.com/maps/place/Dunkin%27+Donuts+%28%D8%AF%D8%A7%D9%86%D9%83%D9%86+%D8%AF%D9%88%D9%86%D8%A7%D8%AA%29%E2%80%AD/data=!4m7!3m6!1s0x3e2f11a3e8d8c965:0xff6e151bcf18a62d!8m2!3d24.5731518!4d46.6348664!16s%2Fg%2F11rd_45lqg!19sChIJZcnY6KMRLz4RLaYYzxsVbv8?authuser=0&hl=en&rclk=1,False,46.6348664,24.5731518
101,arabica coffee,4.0,114,https://www.google.com/maps/place/arabica+coffee/data=!4m7!3m6!1s0x3e2f018abbee89af:0x2a4497a1d6f40762!8m2!3d24.7411108!4d46.8052091!16s%2Fg%2F11g0mtnlh9!19sChIJr4nuu4oBLz4RYgf01qGXRCo?authuser=0&hl=en&rclk=1,True,46.8052091,24.7411108
102,Paisano’s cafe بيزانو كافيه,3.4,9,https://www.google.com/maps/place/Paisano%E2%80%99s+cafe+%D8%A8%D9%8A%D8%B2%D8%A7%D9%86%D9%88+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2efd261b961a49:0x615b04b02d5cf988!8m2!3d24.8138219!4d46.7079653!16s%2Fg%2F11h5rkq26m!19sChIJSRqWGyb9Lj4RiPlcLbAEW2E?authuser=0&hl=en&rclk=1,False,46.7079653,24.8138219
103,DRAFT Cafe درافت كافيه,3.6,30,https://www.google.com/maps/place/DRAFT+Cafe+%D8%AF%D8%B1%D8%A7%D9%81%D8%AA+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f03796230d225:0x86d5a92e344780cd!8m2!3d24.6818062!4d46.7080303!16s%2Fg%2F11rhq1yn3l!19sChIJJdIwYnkDLz4RzYBHNC6p1YY?authuser=0&hl=en&rclk=1,False,46.7080303,24.6818062
104,Snob,4.9,21,https://www.google.com/maps/place/Snob/data=!4m7!3m6!1s0x3e2efbc3467c4231:0xab1b9e489048d60c!8m2!3d24.8544523!4d46.7357088!16s%2Fg%2F11rss57q0r!19sChIJMUJ8RsP7Lj4RDNZIkEieG6s?authuser=0&hl=en&rclk=1,False,46.7357088,24.8544523
105,Starbucks,4.0,637,https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x3e2ee32bc4c6e7d3:0x38827d0ccf94d556!8m2!3d24.7727919!4d46.654981!16s%2Fg%2F11f873_222!19sChIJ0-fGxCvjLj4RVtWUzwx9gjg?authuser=0&hl=en&rclk=1,False,46.654981,24.7727919
106,دان كافيه DAN CAFE,4.7,14,https://www.google.com/maps/place/%D8%AF%D8%A7%D9%86+%D9%83%D8%A7%D9%81%D9%8A%D9%87+DAN+CAFE%E2%80%AD/data=!4m7!3m6!1s0x3e2efd29c173c2fd:0x14b4364917a8381e!8m2!3d24.8295965!4d46.7343678!16s%2Fg%2F11s0dkr1cm!19sChIJ_cJzwSn9Lj4RHjioF0k2tBQ?authuser=0&hl=en&rclk=1,True,46.7343678,24.8295965
107,CANDOUR CAFE كان دور كافية ️,4.8,81,https://www.google.com/maps/place/CANDOUR+CAFE+%D9%83%D8%A7%D9%86+%D8%AF%D9%88%D8%B1+%D9%83%D8%A7%D9%81%D9%8A%D8%A9+%EF%B8%8F%E2%80%AD/data=!4m7!3m6!1s0x3e2f05a673677a93:0x98c998e5a61fc7db!8m2!3d24.6836017!4d46.725673!16s%2Fg%2F11td31j3jy!19sChIJk3pnc6YFLz4R28cfpuWYyZg?authuser=0&hl=en&rclk=1,False,46.725673,24.6836017
108,ليتو كافيه L'ETO Cafe,3.6,2849,https://www.google.com/maps/place/%D9%84%D9%8A%D8%AA%D9%88+%D9%83%D8%A7%D9%81%D9%8A%D9%87+L%27ETO+Cafe%E2%80%AD/data=!4m7!3m6!1s0x3e2efdbc52d198db:0x19c2fe19d86e382e!8m2!3d24.77216!4d46.6755262!16s%2Fg%2F11hdjgskb8!19sChIJ25jRUrz9Lj4RLjhu2Bn-whk?authuser=0&hl=en&rclk=1,False,46.6755262,24.77216
109,مقهئ,3.0,2,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D8%A6%E2%80%AD/data=!4m7!3m6!1s0x3e2f05b32b06dcf9:0x6553cc80a0729f04!8m2!3d24.6515311!4d46.6897169!16s%2Fg%2F11p0zpt389!19sChIJ-dwGK7MFLz4RBJ9yoIDMU2U?authuser=0&hl=en&rclk=1,False,46.6897169,24.6515311
110,مؤسس,1.0,1,https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3e2f1941fee9069b:0x56a01d6f011e354!8m2!3d24.5864105!4d46.5867597!16s%2Fg%2F11n0bhjgt9!19sChIJmwbp_kEZLz4RVOMR8NYBagU?authuser=0&hl=en&rclk=1,False,46.5867597,24.5864105
111,Beans Colors cafe - كافيه ألوان البن,4.8,255,https://www.google.com/maps/place/Beans+Colors+cafe+-+%D9%83%D8%A7%D9%81%D9%8A%D9%87+%D8%A3%D9%84%D9%88%D8%A7%D9%86+%D8%A7%D9%84%D8%A8%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f07e749a7bb3d:0x35cdba9e56ece68b!8m2!3d24.6899314!4d46.7648979!16s%2Fg%2F11lt5gjg67!19sChIJPbunSecHLz4Ri-bsVp66zTU?authuser=0&hl=en&rclk=1,False,46.7648979,24.6899314
112,ABELLA café,4.7,333,https://www.google.com/maps/place/ABELLA+caf%C3%A9/data=!4m7!3m6!1s0x3e2f011167452343:0x7a8397376731ce1f!8m2!3d24.7318916!4d46.7536019!16s%2Fg%2F11qkkx3ckj!19sChIJQyNFZxEBLz4RH84xZzeXg3o?authuser=0&hl=en&rclk=1,False,46.7536019,24.7318916
113,Moroccan Tea,4.0,353,https://www.google.com/maps/place/Moroccan+Tea/data=!4m7!3m6!1s0x3e2f065596b3edd9:0x6b1c5e3a5c825d5b!8m2!3d24.6677316!4d46.7832784!16s%2Fg%2F11ggt3gklr!19sChIJ2e2zllUGLz4RW12CXDpeHGs?authuser=0&hl=en&rclk=1,True,46.7832784,24.6677316
114,ديوانية ملتقى الأذواق للقهوة,4.0,209,https://www.google.com/maps/place/%D8%AF%D9%8A%D9%88%D8%A7%D9%86%D9%8A%D8%A9+%D9%85%D9%84%D8%AA%D9%82%D9%89+%D8%A7%D9%84%D8%A3%D8%B0%D9%88%D8%A7%D9%82+%D9%84%D9%84%D9%82%D9%87%D9%88%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f032703e51d43:0x24bbc999a28368be!8m2!3d24.7540917!4d46.7448385!16s%2Fg%2F11h_yphgvp!19sChIJQx3lAycDLz4RvmiDopnJuyQ?authuser=0&hl=en&rclk=1,False,46.7448385,24.7540917
115,انجويد لاونج,4.9,137,https://www.google.com/maps/place/%D8%A7%D9%86%D8%AC%D9%88%D9%8A%D8%AF+%D9%84%D8%A7%D9%88%D9%86%D8%AC%E2%80%AD/data=!4m7!3m6!1s0x3e2ee5266baf08e9:0x7ca4b6eeb4bea201!8m2!3d24.800866!4d46.6010067!16s%2Fg%2F11k48p01yh!19sChIJ6QivayblLj4RAaK-tO62pHw?authuser=0&hl=en&rclk=1,True,46.6010067,24.800866
116,مون كافيه MOON CAFE,4.0,80,https://www.google.com/maps/place/%D9%85%D9%88%D9%86+%D9%83%D8%A7%D9%81%D9%8A%D9%87+MOON+CAFE%E2%80%AD/data=!4m7!3m6!1s0x3e2efc9345ac05fb:0xcf238e218ef0188e!8m2!3d24.8081465!4d46.6951229!16s%2Fg%2F11hcyt1d2h!19sChIJ-wWsRZP8Lj4RjhjwjiGOI88?authuser=0&hl=en&rclk=1,False,46.6951229,24.8081465
117,ارابيكا ستار,4.1,27,https://www.google.com/maps/place/%D8%A7%D8%B1%D8%A7%D8%A8%D9%8A%D9%83%D8%A7+%D8%B3%D8%AA%D8%A7%D8%B1%E2%80%8E%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f723f12d4f3:0x8610c0b86534e44e!8m2!3d24.6851228!4d46.5734914!16s%2Fg%2F11szdkfr99!19sChIJ89QSP3IfLz4RTuQ0ZbjAEIY?authuser=0&hl=en&rclk=1,True,46.5734914,24.6851228
118,Starnight,4.1,294,https://www.google.com/maps/place/Starnight/data=!4m7!3m6!1s0x3e2f012858cab603:0xddf8f24d6a4b2f8d!8m2!3d24.7151677!4d46.7841981!16s%2Fg%2F11bzx2pg_l!19sChIJA7bKWCgBLz4RjS9Lak3y-N0?authuser=0&hl=en&rclk=1,False,46.7841981,24.7151677
119,WHJ CAFE,4.6,426,https://www.google.com/maps/place/WHJ+CAFE/data=!4m7!3m6!1s0x3e2f01fe6c1260a7:0x5de0ae50f9b84887!8m2!3d24.7463586!4d46.7633863!16s%2Fg%2F11pzhbt_g5!19sChIJp2ASbP4BLz4Rh0i4-VCu4F0?authuser=0&hl=en&rclk=1,False,46.7633863,24.7463586
120,إيسبريتو,4.6,342,https://www.google.com/maps/place/%D8%A5%D9%8A%D8%B3%D8%A8%D8%B1%D9%8A%D8%AA%D9%88%E2%80%AD/data=!4m7!3m6!1s0x3e2f09652726cf07:0x5dd759452250eb0c!8m2!3d24.80053!4d46.6474428!16s%2Fg%2F11p5nzm_n8!19sChIJB88mJ2UJLz4RDOtQIkVZ110?authuser=0&hl=en&rclk=1,False,46.6474428,24.80053
121,Barn's | بارنز,4.2,279,https://www.google.com/maps/place/Barn%27s+%7C+%D8%A8%D8%A7%D8%B1%D9%86%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2effaffe5d1419:0x3f68eca21456d9f1!8m2!3d24.8218597!4d46.7902639!16s%2Fg%2F11j47pbbwq!19sChIJGRRd_q__Lj4R8dlWFKLsaD8?authuser=0&hl=en&rclk=1,True,46.7902639,24.8218597
122,Shubbak cafe,4.8,4,https://www.google.com/maps/place/Shubbak+cafe/data=!4m7!3m6!1s0x3e2ee5cd5d1014ff:0xd79e284517cc01f!8m2!3d24.8579933!4d46.5976737!16s%2Fg%2F11sqtzvm5b!19sChIJ_xQQXc3lLj4RH8B8UYTieQ0?authuser=0&hl=en&rclk=1,False,46.5976737,24.8579933
123,كافية خريطة الغذاء,4.1,21,https://www.google.com/maps/place/%D9%83%D8%A7%D9%81%D9%8A%D8%A9+%D8%AE%D8%B1%D9%8A%D8%B7%D8%A9+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A1%E2%80%AD/data=!4m7!3m6!1s0x3e2f1fd8692a6eff:0x15e7f554ad2ae171!8m2!3d24.6323012!4d46.5362813!16s%2Fg%2F11h1ryl9q9!19sChIJ_24qadgfLz4RceEqrVT15xU?authuser=0&hl=en&rclk=1,False,46.5362813,24.6323012
124,STARUPS coffee shop,4.4,11,https://www.google.com/maps/place/STARUPS+coffee+shop/data=!4m7!3m6!1s0x3e2eff2cac88a0e1:0x44522571f43ecb5c!8m2!3d24.827875!4d46.7837488!16s%2Fg%2F11h555ycdf!19sChIJ4aCIrCz_Lj4RXMs-9HElUkQ?authuser=0&hl=en&rclk=1,True,46.7837488,24.827875
